"source_system","source_path","target_path","classification","confidence","reason","target_conflict","current_indexable","evidence_date"
"supabase-legacy-route","/products/streetwear-activewear/techwear-set","/products/streetwear-activewear/unisex/matching-sets/techwear-set","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/track-pants","/products/streetwear-activewear/unisex/bottoms/track-pants","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/unisex/cargo-pants/tactical-cargo-pants","/products/streetwear-activewear/unisex/bottoms/cargo-pants","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/unisex/jackets-bombers/bomber-jacket","/products/streetwear-activewear/unisex/outerwear/streetwear-bomber-jacket","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/unisex/streetwear-shorts/streetwear-shorts","/products/streetwear-activewear/unisex/bottoms","301","auto","Legacy product merged into verified 255-product master catalogue | retired product mapped to current buyer-safe destination","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/unisex/t-shirts-tops/long-sleeve-streetwear-tee","/products/streetwear-activewear/unisex/tops/long-sleeve-t-shirt","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/unisex/tops/premium-polo-shirt","/products/streetwear-activewear/unisex/tops/streetwear-premium-polo-shirt","301","auto","Distinct category-specific polo product canonical slug | retired product mapped to current buyer-safe destination","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/utility-jacket","/products/streetwear-activewear/unisex/outerwear/utility-jacket","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/utility-shorts","/products/streetwear-activewear/unisex/bottoms/utility-shorts","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/varsity-jacket","/products/streetwear-activewear/unisex/outerwear/varsity-jacket","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/wide-leg-pants","/products/streetwear-activewear/unisex/bottoms/wide-leg-pants","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/windbreaker-jacket","/products/streetwear-activewear/unisex/outerwear/windbreaker-jacket","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-cargo-pants","/products/streetwear-activewear/women/pants-joggers/womens-cargo-pants","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-cargo-shorts","/products/streetwear-activewear/women/shorts/womens-cargo-shorts","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-cropped-hoodie","/products/streetwear-activewear/women/hoodies/womens-cropped-hoodie","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-cropped-t-shirt","/products/streetwear-activewear/women/t-shirts/womens-cropped-t-shirt","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-oversized-hoodie","/products/streetwear-activewear/women/hoodies/womens-oversized-hoodie","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-oversized-t-shirt","/products/streetwear-activewear/women/t-shirts/womens-oversized-t-shirt","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-parachute-pants","/products/streetwear-activewear/women/pants-joggers/womens-parachute-pants","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/womens-streetwear-tracksuit","/products/streetwear-activewear/women/matching-sets/womens-streetwear-tracksuit","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-activewear/zip-hoodie-jogger-set","/products/streetwear-activewear/unisex/matching-sets/zip-hoodie-jogger-set","301","auto","Drive catalogue canonical route normalization","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-bottoms/streetwear-shorts","/products/streetwear-activewear/unisex/bottoms","301","auto","Legacy product merged into verified 255-product master catalogue | retired product mapped to current buyer-safe destination","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-bottoms/tactical-cargo-pants","/products/streetwear-activewear/unisex/bottoms/cargo-pants","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-shorts","/products/streetwear-activewear/unisex/bottoms","301","auto","Legacy product merged into verified 255-product master catalogue | retired product mapped to current buyer-safe destination","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-tops/bomber-jacket","/products/streetwear-activewear/unisex/outerwear/streetwear-bomber-jacket","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/streetwear-tops/long-sleeve-streetwear-tee","/products/streetwear-activewear/unisex/tops/long-sleeve-t-shirt","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/tactical-cargo-pants","/products/streetwear-activewear/unisex/bottoms/cargo-pants","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/track-pants","/products/sportswear/training/training-wear/training-pants","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/traditional-dirndl-dress-reference-style-02","/products/bavarian-trachten-wear/women/dirndl-dresses/traditional-dirndl","301","auto","Legacy product merged into verified 255-product master catalogue","no","no","2026-08-08"
"supabase-legacy-route","/products/traditional-dirndl-dress-reference-style-03","/products/bavarian-trachten-wear/women/dirndl-dresses/traditional-dirndl","301","auto","Legacy product merged into verified 255-product master catalogue","no","no","2026-08-08"
"supabase-legacy-route","/products/training-shirt","/products/sportswear/training/training-wear/training-t-shirt","301","auto","Legacy product merged into verified 255-product master catalogue | normalized to current canonical product","no","no","2026-08-08"
"supabase-legacy-route","/products/zip-up-fleece-jacket","/products/sportswear/training/training-wear","301","auto","Legacy product merged into verified 255-product master catalogue | retired product mapped to current buyer-safe destination","no","no","2026-08-08"
"supabase-legacy-route","/sign-in","/auth","301","auto","auth canonical","no","no","2026-08-08"
"supabase-legacy-route","/signin","/auth","301","auto","auth canonical","no","no","2026-08-08"
"supabase-legacy-route","/sportswear-manufacturer-pakistan","/products/sportswear","301","auto","legacy SEO alias","no","no","2026-08-08"
"supabase-legacy-route","/streetwear-manufacturer-pakistan","/products/streetwear-activewear","301","auto","legacy SEO alias","no","no","2026-08-08"
"supabase-legacy-route","/switzerland","/markets/switzerland","301","auto","market landing","no","no","2026-08-08"
"supabase-legacy-route","/terms","/terms-of-service","301","auto","canonical path","no","no","2026-08-08"
"supabase-legacy-route","/terms-and-conditions","/terms-of-service","301","auto","canonical path","no","no","2026-08-08"
"supabase-legacy-route","/terms/","/terms-of-service","301","auto","trailing slash","no","no","2026-08-08"
"supabase-legacy-route","/trachten-manufacturer","/products/bavarian-trachten-wear","301","auto","legacy SEO alias","no","no","2026-08-08"
"supabase-legacy-route","/uk","/markets/united-kingdom","301","auto","market landing","no","no","2026-08-08"
"supabase-legacy-route","/united-kingdom","/markets/united-kingdom","301","auto","market landing","no","no","2026-08-08"
"supabase-legacy-route","/united-states","/markets/united-states","301","auto","market landing","no","no","2026-08-08"
"supabase-legacy-route","/usa","/markets/united-states","301","auto","market landing","no","no","2026-08-08"
"cloudflare-static-redirect","/favicon.ico","/favicon.svg","KEEP","rewrite","200 asset rewrite","no","no","2026-08-08"
"cloudflare-static-redirect","/catalogue","/products","301","static","Cloudflare static redirect","no","no","2026-08-08"
